str_fixture_id,str_outlet,viewership,str_competition_name,str_sport_name,str_fixture_date,ttl_customers,engagement_rate
d93hvpi83dzdyowdtyxzy9v3q,dach,54291,Premier League Darts,Darts,2020-02-20,2645763.0,0.020519978546831293
2vxf31wzz5lhm7idy8f870v1z,japan,2847,Dubai Tennis Championships Women Single,Tennis,2020-02-22,1655406.0,0.0017198197904320753
1rm2nd9em8q0oq9nhzrk3rasq,japan,97536,NPB,Baseball,2020-07-05,1838512.0,0.05305159824901877
3fn7fgkipfwyoh3m9adbrle96,dach,51752,Serie A,Soccer,2019-10-27,2424418.0,0.021346154004796204
b22hurxz02esvk9qe8lcuphl8,us,1165,UK Open,Darts,2020-03-07,583630.0,0.00199612768363518
87xqiuyytfw34m1u9bzqbmk4q,japan,10139,B1 League,Basketball,2019-12-09,1753911.0,0.005780795034639728
bm95610ib9n6nd3205210ynce,canada,10541,Premier League Darts,Darts,2020-02-13,358747.0,0.02938282410723992
4gyobc3q8ng9drojdczgbseay,dach,56305,EC Qualification,Soccer,2019-10-15,2442485.0,0.023052342184291818
9h1xnx34eeinh4fs07elz6ane,canada,16405,Olympic Qualification (W),Basketball,2020-02-09,366594.0,0.04474977768321358
bwhewq90wa985759ls4jqmevh,italy,64630,Serie B,Soccer,2019-10-05,1987352.0,0.0325206606580012
7ghh0kw1ss2k9sy2eo93msg2y,japan,51339,Premier League,Soccer,2019-12-15,1781575.0,0.028816636964483673
4jfj7gq5ig2t9n80a92o05d9m,dach,80790,NBA,Basketball,2019-11-24,2491172.0,0.032430518647447865
5kfhzcxq0i1yxe1bbd6oj5vo4,dach,3395,Ultimate Fighting Championship,Mixed Martial Arts,2019-10-19,2409419.0,0.0014090533858992563
735npadt5q92bgira5eys5p4a,canada,38019,Premier League,Soccer,2019-10-27,312731.0,0.12157093476502169
9f01xv19ijmz5zfl2ge72vf2i,dach,19969,NFL,American Football,2019-12-01,2514607.0,0.00794120114992124
69p0jpli18ix28o5j8tweqckn,dach,6915,FIH Pro League,Field Hockey,2020-02-02,2464635.0,0.002805689280562842
3yc0zihuor81353l1p0wj9nje,dach,16519,Serie A,Soccer,2020-02-02,2464635.0,0.006702412324745855
3yr2opyp0ygnkc8c8ej0aj3hm,dach,12478,Serie A,Soccer,2020-02-09,2465633.0,0.005060769384575888
eegzvnvf5a2bqxmxxwo0wnsyy,dach,13736,Primera División,Soccer,2019-10-20,2403590.0,0.005714784967486135
8sgfymrdcucnyt2vzjyeqk6zu,dach,15097,NBA,Basketball,2020-02-13,2458066.0,0.006141820439320995
a2usqj1ep2i9vgeetlxfhgtm,italy,11795,Primera División,Soccer,2020-06-28,1717942.0,0.00686577311690383
ey8e0w64x6stiu7knr84bw31m,italy,50944,Primera División,Soccer,2020-01-26,1883317.0,0.02705014609861218
52kfppgnf33fr45wrizuunlgq,italy,39845,FA Cup,Soccer,2020-01-26,1883317.0,0.021156820652072913
ex0kgff8w95mv5fb4zjzlgv3e,italy,4964,Primera División,Soccer,2020-01-26,1883317.0,0.0026357750713236275
5s56cmaqbuv8f5l5jjfk7ge3u,dach,6883,NCAA Division I,Basketball,2020-02-29,2688446.0,0.0025602150833604247
76vmnrd4b3kzzj6a9vbyla1d6,japan,89342,Premier League,Soccer,2019-11-10,1806303.0,0.04946124764228371
emj1pc7j3ty3tay9chf1l3ka2,japan,56712,NPB,Baseball,2020-07-24,1876515.0,0.030221980639643167
exq3nmmtzpki9dd3zmmy1shuy,italy,8492,Primera División,Soccer,2020-01-26,1883317.0,0.0045090656538437236
64owcly04gkcqa7ji4y96r2gv,dach,168456,William Hill World Championship,Darts,2019-12-20,2572208.0,0.06549081567276052
3kfhyk8qmacyctedlv9coepuy,japan,7445,Serie A,Soccer,2019-11-25,1778832.0,0.00418533059895482
67m83wmzswxgvsjm8jow5km7e,japan,10393,Ligue 1,Soccer,2019-10-27,1844481.0,0.005634647361507112
ea8nv0ighl8dt0zswrhpfduk,canada,19246,Premier League,Soccer,2020-02-29,352554.0,0.05459021880336062
60mmxatpxkcor8plkoekk301j,japan,79,NPB,Baseball,2020-06-24,1642134.0,4.8108132466656196e-05
ubyv02grmspnsdzukr6l5duy,italy,8364,Serie B,Soccer,2020-07-03,1742528.0,0.00479992287067984
h8gpns5hhw7hxsc7ahyz0bu,italy,48736,Serie B,Soccer,2019-11-09,1864914.0,0.026133108550850066
7kdmd9f3nk7i2bznp997zy3u,dach,112571,Primera División,Soccer,2020-06-24,2137609.0,0.05266210986200002
dck15rk9xf7m81bu58y9o7uju,japan,13412,J3 League,Soccer,2019-12-01,1763270.0,0.007606322344280796
evqvl8ykxdjswyhq75txqwbxm,japan,18598,Primera División,Soccer,2020-01-18,1741827.0,0.010677294587809237
eq59t8iuoy48blncgpaof18x6,spain,126439,Euroleague,Basketball,2020-01-23,562012.0,0.22497562329629972
cxvi0gky2kozmx5sxekpzf5uy,japan,120188,J1 League,Soccer,2019-10-29,1836447.0,0.06544593990460928
d9xocdq85fex714kphxa7ti7f,japan,876,CME Group Tour Championship,Golf,2019-11-23,1781117.0,0.000491826196706898
840bjrzv9i3qkzq73bcbdcfhm,spain,56322,Premier League,Soccer,2020-03-07,556786.0,0.10115556066424083
datt9nqdmfjkool1lvaopqd9a,japan,67434,NPB,Baseball,2020-03-21,1680349.0,0.04013094898738298
43prjrd4qt3f1zzstjcasqrmy,dach,10793,NBA,Basketball,2019-11-16,2488040.0,0.004337952766032701
4jfohemegr57vqg2qpgk4z3vu,dach,24984,EC Qualification,Soccer,2019-11-14,2494147.0,0.010017051921959692
80ca4i2z3kjz7yewnfof2ugfd,dach,80030,Bundesliga,Soccer,2020-06-01,2167038.0,0.036930593741318796
c7fg02l7ynu9fr1l1ifmcx1z5,canada,40833,Premier League,Soccer,2020-07-08,278269.0,0.14673930621089665
r95aaxjf1sdi1048p7ijlmy2,dach,219303,League Cup,Soccer,2019-12-17,2564929.0,0.08550061229765034
4bge001fy6c7xilj2fbzcea22,japan,2369,Serie A,Soccer,2020-07-12,1875198.0,0.0012633332586745507
as27totp70remxozj937kz8q,italy,16944,Serie B,Soccer,2019-12-29,1856785.0,0.009125450711848707
h3lzas91it9x2ztnp4b6o8dm,canada,6670,UEFA Champions League,Soccer,2019-10-01,305146.0,0.02185838909898868
7mc0u2btglhd3rv0tvotw3ofe,canada,71258,Premier League,Soccer,2019-12-29,355912.0,0.20021241205691295
qlhgcijufvtspbesbia754or,spain,14547,Matchroom Fight Camp,Boxing,2020-08-07,394216.0,0.03690108975789922
4llyht3rep5clce4quqms9h0q,japan,15817,MLB,Baseball,2019-10-18,1865412.0,0.008479092018278
7u5mmtexkipwhp66p7vsqlwmi,japan,5458,B1 League,Basketball,2019-11-09,1806479.0,0.0030213470513634536
d76tza936odh14kyafq20520y,canada,98328,NFL,American Football,2019-12-22,354161.0,0.2776364421830749
59xm4vjb4vkprh7ocks2aa6p6,canada,29588,UEFA Champions League,Soccer,2019-11-05,319095.0,0.09272473714724455
c04ffozy7jcjhtwott0mdkouc,us,27043,Butaev vs. Besputin 2019,Boxing,2019-11-30,893395.0,0.030269925396940883
f18x7x3cgutyy1bb6jw5c03my,japan,16047,Primera División,Soccer,2020-02-09,1619816.0,0.009906680758802234
274wq92i8tdukaw0o65zt9yzu,canada,80673,NFL,American Football,2020-01-05,355385.0,0.22700170237911
38n34q1wly16f85zs0wmawkmi,japan,9826,Serie A,Soccer,2019-09-24,1878010.0,0.005232134014195877
f37tjl7nixhloobhgh8i8mu7e,canada,41733,NFL,American Football,2019-10-14,308853.0,0.13512253402103913
dsoc2ctdurbjkmgtiaxyq2mwa,japan,13220,UEFA Europa League,Soccer,2019-10-03,1859944.0,0.007107740878219989
27l439bugl3yjbdmn2mkw2eit,italy,5501,William Hill World Championship,Darts,2019-12-21,1864011.0,0.0029511628418501822
ysokdiv8ofu32an2kfvyit7u,italy,2323,MLB,Baseball,2019-10-30,1848042.0,0.0012570060637150022
7ddbclb37q8ctb86fzfwwb9b9,dach,3088,FIM MotoGP World Championship,Motorsport,2019-10-25,2430565.0,0.0012704864918239175
96l1u3z9t6qdr4381ho9tazca,dach,10145,Liga ACB,Basketball,2020-01-12,2379209.0,0.004264022202336995
pwp6e7mah8eaexesoxju7omi,italy,13770,Serie B,Soccer,2020-06-20,1607971.0,0.008563587278626293
f4ajb5wbyfrxoxqde8ychs6sq,spain,137784,Euroleague,Basketball,2020-03-03,597774.0,0.2304951369581146
3akik4kdiipqwtiwcg3cx1boq,canada,4525,Serie A,Soccer,2019-09-29,304768.0,0.014847359302813943
bv071kw438adk7unxspef55cs,dach,4291,UEFA Champions League,Soccer,2019-11-27,2506504.0,0.0017119462007640922
4ld18trw8nwjaehlqgi01nmga,dach,13482,Serie A,Soccer,2020-08-02,2131222.0,0.006325948211870936
79fuuuddbcprnf60xm1z15k6i,canada,10199,Premier League,Soccer,2019-11-23,374699.0,0.027219181262826964
ei2cprqxpfv4fwvwc9y94yzxm,dach,17701,Primera División,Soccer,2019-10-31,2416583.0,0.00732480531394949
4j18aohzaridn24z2yjwdzeqy,japan,900,Serie A,Soccer,2020-07-29,1876285.0,0.0004796712652928526
c6gwqs8nxadhh1tg3zkflkq5m,dach,3511,MLB,Baseball,2019-10-16,2438450.0,0.0014398490844593902
7fpyj591o8gbm4pn20gqgjgiy,japan,1785,B1 League,Basketball,2019-10-20,1867467.0,0.0009558401835213152
6rp48ymla96y2gm487rbgkbol,dach,5600,Ultimate Fighting Championship,Mixed Martial Arts,2020-07-19,2167120.0,0.002584074716674665
4djvthg19xt85wpcndd9awy22,dach,95446,Serie A,Soccer,2020-07-15,2177036.0,0.04384217808065645
f1tdawo8yaibpf0n1v2gwy5wq,italy,54796,Serie B,Soccer,2019-10-26,1853688.0,0.02956053014315246
4q81n08uss0swobhrka3ubgiy,italy,3272,Pro14,Rugby Union,2019-10-26,1853688.0,0.0017651298384625677
enr8l56sbpnycf21nrnegvecq,japan,4012,Primera División,Soccer,2019-11-29,1769739.0,0.0022670009532479085
du7ypdoi5hkh93upmxfs3x4a,canada,55719,UEFA Champions League,Soccer,2020-02-19,357243.0,0.15596946616168827
con09h4ait52pind9kvbl46u7,spain,28208,FIM MotoGP World Championship,Motorsport,2019-11-20,477926.0,0.059021689550265106
2o8jegsiyn9zix828uvv6dch6,spain,25792,Eurocup,Basketball,2019-11-20,477926.0,0.05396651364437172
7g9yu4yfpzo8okpbk9lialc2y,japan,18642,Premier League,Soccer,2019-12-09,1753911.0,0.010628817539772543
ce5o8rfc7n1l4cf9w7ho065pm,japan,1250,NFL,American Football,2019-10-06,1867156.0,0.000669467361056066
duaallqooak5a1qf7mbxsf967,canada,2460,Premier League,Soccer,2020-07-10,278506.0,0.00883284381665027
9l2k48l6dehdr2y46sh6kzjdx,canada,910,UEFA Champions League,Soccer,2020-07-10,278506.0,0.0032674340947771324
1fg7asnh3r43ch9o5pxrijzz4,spain,10311,William Hill World Championship,Darts,2019-12-27,469137.0,0.021978654422908448
ujz7ws7ak0s0mhp6d4agx5ka,japan,70871,NPB,Baseball,2020-03-14,1697804.0,0.041742745334561585
7p9s7xcodimsmojey846wlkdm,spain,37963,Premier League,Soccer,2020-01-01,472435.0,0.08035602781334998
5o5u929p8enn3pv3u9x7uiugf,spain,2277,Players Championship,Darts,2019-11-24,480965.0,0.004734232220639755
7trdgd6bnprja6k8ztwz6fmne,japan,4252,Premier League,Soccer,2020-01-21,1738184.0,0.002446231239040286
aev7uocl1afl6vabfyfgrhp5i,japan,2795,ASB Classic Women Single,Tennis,2020-01-11,1749053.0,0.0015980076075453402
aqk8j4gwmj0p589rhxg1caul9,dach,34441,Bett1Aces 2020,Tennis,2020-07-14,2177971.0,0.015813341867270042
4gw2kgyv9kizn35o8cw7g2uei,canada,6137,Serie A,Soccer,2020-07-22,278326.0,0.022049682746132233
ahunfv3e3tr41hrnlu3bjydl2,italy,801,Ultimate Fighting Championship,Mixed Martial Arts,2020-07-16,1850916.0,0.0004327586989360943
8em5lenhorn160pqcim52r0q2,japan,4098,UEFA Europa League,Soccer,2019-10-03,1859944.0,0.0022032921421290103
5g564q8c0tqlmju9k4krugb33,canada,1945,NFL,American Football,2019-12-10,360299.0,0.005398294194543976
ev340ljvkmwqgmx5gfv8cv78q,spain,17744,Euroleague,Basketball,2020-02-04,614310.0,0.028884439452393742
4dan93jc2ulpi584my6sryt0q,canada,2969,Serie A,Soccer,2020-07-15,279937.0,0.010605957769069469
3phedlyv8p3h64a5v21imsmbq,us,3519,MLB,Baseball,2019-09-29,384605.0,0.009149647040470093
ctbd2js1ufmm6czdguookq5ii,canada,10755,Six Nations,Rugby Union,2020-02-22,355386.0,0.030262869105704783
2ywdt61gdhk2ftnek4dli3pv2,canada,5786,UEFA Europa League,Soccer,2020-02-20,356886.0,0.016212460001232887
6qw27hwhnqlfy4j9yfqdqbtej,japan,19057,V League 1 Women,Volleyball,2020-01-25,1705413.0,0.01117441933420233
ex6y5e4f9hgbky8ffuqgfqctm,japan,8776,Primera División,Soccer,2020-01-25,1705413.0,0.00514596757500969
f07itxuamdf503un3s58dtgq,italy,54262,Serie B,Soccer,2020-02-03,1895685.0,0.028623953874193232
89nf3ykucf9sd6qe5bb16wi0a,canada,13587,UEFA Champions League,Soccer,2020-02-26,359044.0,0.03784215862122748
eonbptxsnauvwuoatsoi4t7gi,japan,1410,VTB Kremlin Cup Women Single,Tennis,2019-10-16,1867886.0,0.0007548640548727277
7a3ddzkjxwwyl1hcs1sb0vn1m,japan,1692,B1 League,Basketball,2019-10-16,1867886.0,0.0009058368658472734
eu6phpwfshw6xxbs4y7hr12lm,dach,6487,NHL,Ice Hockey,2020-02-11,2459852.0,0.0026371505277553286
bjeifxi1u7a4aytj12cm4bwlg,canada,3513,Premier League,Soccer,2019-10-25,308366.0,0.011392306544820116
f37tjl7nixhloobhgh8i8mu7e,japan,4121,NFL,American Football,2019-10-14,1871314.0,0.0022021958901606038
dkufuco9wsjfe19ve8k3lxze2,spain,15028,Euroleague,Basketball,2019-10-25,478925.0,0.03137860834159837
bmhgte4u0qweexxdbdgun7x4a,japan,29812,UEFA Champions League,Soccer,2019-10-22,1855429.0,0.01606744316274026
4bbq8258z1824om5690kb3n1m,canada,3223,Serie A,Soccer,2020-07-12,279940.0,0.011513181396013431
3za38ljtrxtfcznv3bh14kiga,canada,35335,Serie A,Soccer,2020-02-09,366594.0,0.09638728402537958
or4j4behf90yldld36o78gzj,japan,1863,Omega Dubai Desert Classic,Golf,2020-01-26,1704838.0,0.0010927724511067913
4170dg6007fzdcxdtp0evw3u2,canada,4180,Serie A,Soccer,2020-06-20,267111.0,0.015648924978754152
b5fbxu11kka7oayww5jb2hdjc,italy,24244,William Hill World Championship,Darts,2019-12-23,1871667.0,0.012953158868538046
5rtymdjyklxrodfehf8hsp17u,canada,501,KHL,Ice Hockey,2019-12-23,353813.0,0.0014160022384706046
96bc6w6o41c0zefr4l88385t6,japan,3522,B1 League,Basketball,2020-01-29,1673023.0,0.0021051712977048134
5msy4hslcwkowaznxwny68xdz,dach,4636,Moorilla Hobart International Women Single,Tennis,2020-01-16,2363394.0,0.0019615857533699416
86keoq2lj2btujz15gys0st4a,brazil,6089,CONMEBOL Sudamericana,Soccer,2020-02-05,227587.0,0.026754603733956685
4pgj8ucfj81aedkd6oeqjhx7p,italy,2624,Kremlin Cup Men Single,Tennis,2019-10-15,1987511.0,0.001320244265314758
z9givs8eh591bmizze13oi51,canada,2218,Premier League,Soccer,2020-02-21,355897.0,0.006232140197866237
88l5b12sga6f61s0mz7ipctpm,italy,1565,Liga ACB,Basketball,2020-06-26,1675495.0,0.0009340523248353472
9e0p7rqfz941k3os9fu8fxb6b,dach,30952,Shiseido WTA Finals Shenzhen Women Single,Tennis,2019-10-29,2421167.0,0.01278391783796822
7s9wye7wmkamqf9f4yn4kokmi,canada,30438,NFL,American Football,2019-10-20,310894.0,0.09790475210200261
3lrvir8906ga3w6bxmpxq48kq,dach,45810,Serie A,Soccer,2019-12-02,2516047.0,0.018207132060728597
1b4okjrovv5p88hkharzee9nu,dach,21214,FA Cup,Soccer,2020-03-03,2690854.0,0.007883742484727898
d4hj532ivatlzaxt7y2fl5sve,spain,8929,Basketball Champions League,Basketball,2020-01-29,585492.0,0.015250421867420904
4jt1o49bj1yz7mddbahf2fnfu,dach,27229,EC Qualification,Soccer,2019-11-15,2488585.0,0.010941559159120545
8wa5rm3xczq0yohwjfve1438e,dach,15821,Mubadala World Tennis Championship,Tennis,2019-12-21,2568152.0,0.006160460907298322
773pscfymjje8ilyyei2ptf1m,japan,11898,B1 League,Basketball,2019-10-12,1868972.0,0.006366066479326603
buslbcnd3rxgzfimcapirctke,us,2948,World Series of Darts Final,Darts,2019-11-03,677557.0,0.004350925457194007
aic6adepr9ogftjem8fwbfr6y,japan,179455,NPB,Baseball,2020-08-07,1882465.0,0.09532979364822187
99ymnmvg5palq37nxrbvy9oiy,japan,3343,B1 League,Basketball,2020-02-01,1649749.0,0.0020263688597477554
ev8muxp2uikkiqr3oq48fmw3i,us,3015,World Series of Darts Final,Darts,2019-11-01,407546.0,0.007397937901488421
9u5w72uciqaob8t0bocqp0mei,dach,12111,NCAA Division I,Basketball,2020-01-04,2494037.0,0.004855982489433797
4kt3evhnuqxwbmoiek9ejtmju,dach,35424,Serie A,Soccer,2020-08-02,2131222.0,0.016621450041337787
9f5laldg016kf3nxrzovh9d02,canada,33960,Premier League,Soccer,2020-07-15,279937.0,0.12131300971289968
9e0p7rqfz941k3os9fu8fxb6b,japan,25011,Shiseido WTA Finals Shenzhen Women Single,Tennis,2019-10-29,1836447.0,0.013619233225897616
5dws07c3kznppw6kn0htf7svb,dach,79126,UEFA Champions League,Soccer,2019-12-16,2565297.0,0.030844771580054862
493wiq2ahgowa1204fizg5x0q,dach,16498,Premiership,Soccer,2019-12-26,2538824.0,0.006498284244989019
1f2wtjteq1cv9ttjllylwgbje,canada,54300,UEFA Champions League,Soccer,2020-02-25,358489.0,0.1514690827333614
4tzsbz6raz5xciwtikv13jtd6,dach,43568,EC Qualification,Soccer,2019-11-19,2476416.0,0.017593166899260868
43bhfcr0dbssp9mbow6ofu1ka,canada,37287,Serie A,Soccer,2020-03-08,327047.0,0.11401113601408971
e9a8e597iml3zhn1k7rlsw3qf,canada,35585,Premier League,Soccer,2019-11-30,373849.0,0.09518548932857919
70l1sy1o31qvni8f838dadmqy,canada,3387,UEFA Europa League,Soccer,2020-02-20,356886.0,0.00949042551402969
2ajnwut36ua88g1xi9ecs78fe,japan,14437,MLB,Baseball,2019-10-14,1871314.0,0.00771489979768227
sfgp4mhs6aicb06uh2vtov28,spain,2225,Brisbane International Women Single,Tennis,2020-01-09,461998.0,0.0048160381646673795
8q4blutd4pjwf6dtoefex4siy,japan,1795,B1 League,Basketball,2019-12-29,1762178.0,0.0010186258141913018
2hrkyrut2vc5xv10ilxt5shal,canada,1773,BWIN Grand Slam of Darts,Darts,2019-11-17,376307.0,0.004711578578129027
9g33165e5brq5i0c78thes545,japan,1105,Alfred Dunhill Championship,Golf,2019-12-01,1763270.0,0.0006266765725044945
7ke5d5j3z3h4yhrmt42tha2y2,japan,55882,Premier League,Soccer,2020-01-29,1673023.0,0.033401812168750815
1qqztn7v8n29o3tf9psepw50q,japan,14052,Coppa Italia,Soccer,2020-01-29,1673023.0,0.008399167255919375
e51yg37s4kazjynzdvv17xhm2,spain,29037,Euroleague,Basketball,2019-12-06,463374.0,0.0626642841419674
6h5smh3swd97laxpgqatj43my,japan,3128,Ligue 1,Soccer,2019-12-03,1757403.0,0.0017798990897363895
8v7bdq9gnastybakcko0e0exm,dach,79350,UEFA Champions League,Soccer,2020-02-25,2687281.0,0.029527987582988156
3j9qrhguh9ddkbx7kfojx66ay,japan,1104,Premiership,Rugby Union,2019-11-09,1806479.0,0.0006111335919210797
entvnov3g5w5bq825wxv1d9u,italy,2093,Superbike World Championship,Motorsport,2019-10-13,1998973.0,0.0010470376538352444
5lw1y00qbhpr6b99lpgjkezs1,canada,2517,Pat McAfee Show,OTHER,2019-10-03,306578.0,0.008209982451447918
eu71iha8nq6wr2iu9ql4i5g16,japan,22849,Primera División,Soccer,2020-01-04,1749089.0,0.013063371846715632
esk5xrzm3t2zqz7bx2e48x5ka,japan,10395,Primera División,Soccer,2019-12-20,1777088.0,0.005849457089350668
a74ifi9c147gfvhouxvskma25,dach,10323,NBA,Basketball,2020-07-11,2180071.0,0.0047351668821795255
7xy9f8uqmpnop91ijddtc5g3,japan,18915,NPB,Baseball,2020-06-07,1452803.0,0.013019659238038469
daph8v6ej1ci8wsdbqnm7tusr,spain,10065,FIA World Rally Championship,Motorsport,2020-01-25,562651.0,0.017888531256498256
765z7tkyi3t0aom08sn32dg84,japan,6264,Qatar Total Open Women Single,Tennis,2020-02-25,1672917.0,0.0037443579089697816
b83apv943itpz8jiguben0uq0,canada,1579,NFL,American Football,2020-01-14,336510.0,0.004692282547324002
p2omv6ma499g8165vke1kkwj,spain,1448,Premier League,Soccer,2019-11-02,481438.0,0.0030076562298779904
695gzzecuzgv2t59z1zbsm51j,spain,16158,Premier League Darts,Darts,2020-03-12,534121.0,0.0302515722092934
3vudrl3ypzzm7bl71d9u1obc3,spain,16728,FIM MotoGP World Championship,Motorsport,2020-03-06,558694.0,0.029941255857410316
1gofrhnfeoibv8heyvbx8uulm,canada,2557,UEFA Europa League,Soccer,2019-10-24,308405.0,0.008291045865015159
8uhocxg9qpc8bhc0c7acu5ex1,japan,286,The Bahamas Great Exuma Classic,Golf,2020-01-13,1748510.0,0.00016356783775900625
d5q9i1k3gmzpnilmylpasxvhf,japan,9131,UEFA Champions League,Soccer,2020-06-10,1459278.0,0.006257203904944774
ehqurvzhrvunumj4pth6f6zxm,spain,11352,Euroleague,Basketball,2020-01-09,461998.0,0.024571534941709706
3ryge57ipdrugmvksasc476ui,canada,10147,Serie A,Soccer,2020-01-06,354428.0,0.028629227939101876
a1zws8qc5bp10xv1gxnszb603,spain,767,Premier League,Soccer,2020-02-22,635868.0,0.001206225191391924
bp8519931kovwecfu7qpktqgx,spain,1905,Champion of Champions,Snooker,2019-11-07,474402.0,0.004015581721830853
c9cv4jaefermboifdhzygio2y,japan,380,European Rugby Champions Cup,Rugby Union,2020-01-18,1741827.0,0.00021816173477618616
evg2ye8h6xootsw2h1igc8f81,spain,4757,St. Petersburg Ladies Trophy Women Single,Tennis,2020-02-16,676209.0,0.007034807285913083
agq3j3996wtwxasm4f312d3z5,dach,1966,Primera División,Soccer,2020-01-03,2495175.0,0.0007879206869257667
2qxtjv52rbgr4wi4bq7d2apc7,canada,2333,World Snooker,Snooker,2020-01-17,333334.0,0.006998986002027996
4k638hkx0wlz84y3ie26c6eei,canada,610,Pro14,Rugby Union,2019-09-27,298804.0,0.0020414720017134977
3kh50fr83desg6g94q8a3vrwq,dach,10816,UEFA Europa League,Soccer,2020-05-10,2099414.0,0.005151913819761133
dh613jvwdjfep3rjqaq5rv9t6,spain,6700,Eurocup,Basketball,2019-10-01,470694.0,0.01423430084088601
65jvcl8lszq8r9ojfy9xm25ii,brazil,24616,Paranaense 1,Soccer,2020-01-26,148246.0,0.1660483250812838
cljds8yr943loccdpecz8f3rz,dach,286,MLB,Baseball,2019-10-27,2424418.0,0.00011796645627940396
4q4zwacqi6m5kgab8gfu1ytey,japan,2529,NFL,American Football,2019-12-13,1782621.0,0.0014186975246000132
7pbmanlqqk3r1n8rhlkftgl9f,japan,457,The Bahamas Great Exuma Classic,Golf,2020-01-14,1747425.0,0.00026152767643818764
1wjhhcy2axk4asvuksd3i3nip,spain,3026,Garcia v Fonseca,Boxing,2020-02-15,677966.0,0.0044633506695026005
beyrebirxj95u1h4orta54uwa,canada,10481,Championship,Soccer,2020-02-08,367488.0,0.028520659177986765
emevh9uuity6cptxlhbvgtpcz,canada,570,Blast Premier,E-Sports,2020-06-16,251822.0,0.002263503585866207
2vhpf9hssxkcj2g8zfd09oquz,italy,1865,Superbike World Championship,Motorsport,2019-10-12,2003110.0,0.0009310522138075293
9yn5u2ed01zao8tuf6dv1pcq5,spain,3018,Paddy Power Champions League of Darts,Darts,2019-10-19,480355.0,0.006282853306408802
2klts9pghzvypfqn0xrn31f8q,spain,1462,Eurocup,Basketball,2019-11-13,473148.0,0.003089942259081725
15xa8o0u0zuupjg2o82zwin3o,dach,1602,NBA,Basketball,2020-02-08,2462422.0,0.0006505789828063589
buvz2vt89x2gz13d9wycqhffu,canada,9280,Championship,Soccer,2020-06-26,273541.0,0.033925444448912594
a70h40bc72ot1i0pg87kyxr58,canada,2004,World Snooker,Snooker,2020-08-01,278294.0,0.007201017628838567
43wmvj6zvm5vw40cy6yzfl756,canada,4362,Serie A,Soccer,2020-06-22,270391.0,0.0161321937490523
biu1rezdt1vuniz7jwhr49yyl,dach,663,EC Qualification,Soccer,2019-11-19,2476416.0,0.00026772561637463174
4dtzgb7nckwqr6ycic4x3vbe2,brazil,6646,Süper Lig,Soccer,2020-06-13,223115.0,0.02978732940411895
8mfnoh2n43y3vrcc2b3hypfve,spain,3307,BGL BNP Paribas Luxembourg Open Women Single,Tennis,2019-10-18,479049.0,0.0069032604180365685
3v4f64qo7qbcs3ndfed5lqi2,japan,2368,Primera División,Soccer,2020-06-15,1507432.0,0.0015708834627366276
7tk1wtjgqot16ih68ttlqm25m,spain,4776,Eurocup,Basketball,2019-10-15,479893.0,0.009952218515377385
a6aut7sjxj6pobf98j6ocjcta,dach,553,Blast Premier,E-Sports,2020-06-01,2167038.0,0.000255187034099079
54ro14313ikzv7g8i7sbji81j,japan,12664,J1 League,Soccer,2020-04-04,1610715.0,0.007862346845965922
6i6d1t1pas4ziau2tga1dm3m3,brazil,4338,Jungle Fight Championship,Mixed Martial Arts,2020-01-31,158879.0,0.02730379722933805
3xv2hsk3judty5zf6d6sikmsq,brazil,5592,Serie A,Soccer,2020-02-01,165662.0,0.033755478021513685
2e5ys3osnvsufy4n6g2dl4201,spain,1380,UCI World Tour,Cycling Road,2020-02-25,622904.0,0.00221542966492429
4j5y7z2i7p63da2tk1mfor14a,brazil,5436,Süper Lig,Soccer,2020-06-27,225744.0,0.024080374229215395
dj8fpazhcuh20xqnljvnbyqw2,japan,14908,J1 League,Soccer,2020-04-11,1592914.0,0.009358948442916567
